1767643302.461387 server started (3948): version 3.6a, socket /private/tmp/tmux-501/default, protocol 8
1767643302.461420 on Darwin 24.6.0 Darwin Kernel Version 24.6.0: Mon Jul 14 11:30:29 PDT 2025; root:xnu-11417.140.69~1/RELEASE_ARM64_T6000
1767643302.461425 using libevent 2.1.12-stable select
1767643302.461432 using utf8proc 2.11.2
1767643302.461436 using ncurses 6.5 20240427
1767643302.711544 cmdq_next <global>: [bind-key/0x139d09490] (0), flags 0
1767643302.711547 cmd_find_best_session: 0 sessions to try
1767643302.711549 cmd_find_current_client: no target, return 0x0
1767643302.711551 cmd_find_best_session: 0 sessions to try
1767643302.711553 cmd_find_current_client: no target, return 0x0
1767643302.711556 cmd_find_best_session: 0 sessions to try
1767643302.711558 cmd_find_best_session: 0 sessions to try
1767643302.711563 key_bindings_add: 0x10e0bb MouseDrag1Border = resize-pane -M
1767643302.711566 cmd_find_best_session: 0 sessions to try
1767643302.711569 cmdq_next <global>: [bind-key/0x139d096e0] (0), flags 0
1767643302.711571 cmd_find_best_session: 0 sessions to try
1767643302.711573 cmd_find_current_client: no target, return 0x0
1767643302.711576 cmd_find_best_session: 0 sessions to try
1767643302.711578 cmd_find_current_client: no target, return 0x0
1767643302.711581 cmd_find_best_session: 0 sessions to try
1767643302.711583 cmd_find_best_session: 0 sessions to try
1767643302.711587 key_bindings_add: 0x10e012 MouseDown1Status = switch-client -t =
1767643302.711590 cmd_find_best_session: 0 sessions to try
1767643302.711593 cmdq_next <global>: [bind-key/0x139d09940] (0), flags 0
1767643302.711595 cmd_find_best_session: 0 sessions to try
1767643302.711597 cmd_find_current_client: no target, return 0x0
1767643302.711600 cmd_find_best_session: 0 sessions to try
1767643302.711602 cmd_find_current_client: no target, return 0x0
1767643302.711604 cmd_find_best_session: 0 sessions to try
1767643302.711607 cmd_find_best_session: 0 sessions to try
1767643302.711612 key_bindings_add: 0x10e15f WheelDownStatus = next-window
1767643302.711615 cmd_find_best_session: 0 sessions to try
1767643302.711620 cmdq_next <global>: [bind-key/0x139d09c20] (0), flags 0
1767643302.711624 cmd_find_best_session: 0 sessions to try
1767643302.711626 cmd_find_current_client: no target, return 0x0
1767643302.711628 cmd_find_best_session: 0 sessions to try
1767643302.711630 cmd_find_current_client: no target, return 0x0
1767643302.711633 cmd_find_best_session: 0 sessions to try
1767643302.711635 cmd_find_best_session: 0 sessions to try
1767643302.711640 key_bindings_add: 0x10e156 WheelUpStatus = previous-window
1767643302.711642 cmd_find_best_session: 0 sessions to try
1767643302.711645 cmdq_next <global>: [bind-key/0x139d0a450] (0), flags 0
1767643302.711648 cmd_find_best_session: 0 sessions to try
1767643302.711650 cmd_find_current_client: no target, return 0x0
1767643302.711652 cmd_find_best_session: 0 sessions to try
1767643302.711655 cmd_find_current_client: no target, return 0x0
1767643302.711657 cmd_find_best_session: 0 sessions to try
1767643302.711660 cmd_find_best_session: 0 sessions to try
1767643302.711685 key_bindings_add: 0x10e025 MouseDown3StatusLeft = display-menu -T "#[align=centre]#{session_name}" -t = -x M -y W Next n { switch-client -n } Previous p { switch-client -p } '' Renumber N { move-window -r } Rename n { command-prompt -I "#S" { rename-session "%%" } } '' "New Session" s { new-session } "New Window" w { new-window }
1767643302.711692 cmd_find_best_session: 0 sessions to try
1767643302.711694 cmdq_next <global>: [bind-key/0x139d09d90] (0), flags 0
1767643302.711697 cmd_find_best_session: 0 sessions to try
1767643302.711699 cmd_find_current_client: no target, return 0x0
1767643302.711701 cmd_find_best_session: 0 sessions to try
1767643302.711703 cmd_find_current_client: no target, return 0x0
1767643302.711705 cmd_find_best_session: 0 sessions to try
1767643302.711707 cmd_find_best_session: 0 sessions to try
1767643302.711729 key_bindings_add: 0x10000010e025 M-MouseDown3StatusLeft = display-menu -T "#[align=centre]#{session_name}" -t = -x M -y W Next n { switch-client -n } Previous p { switch-client -p } '' Renumber N { move-window -r } Rename n { command-prompt -I "#S" { rename-session "%%" } } '' "New Session" s { new-session } "New Window" w { new-window }
1767643302.711732 cmd_find_best_session: 0 sessions to try
1767643302.711735 cmdq_next <global>: [bind-key/0x139d0d7e0] (0), flags 0
1767643302.711737 cmd_find_best_session: 0 sessions to try
1767643302.711739 cmd_find_current_client: no target, return 0x0
1767643302.711742 cmd_find_best_session: 0 sessions to try
1767643302.711744 cmd_find_current_client: no target, return 0x0
1767643302.711747 cmd_find_best_session: 0 sessions to try
1767643302.711749 cmd_find_best_session: 0 sessions to try
1767643302.711784 key_bindings_add: 0x10e024 MouseDown3Status = display-menu -T "#[align=centre]#{window_index}:#{window_name}" -t = -x W -y W "#{?#{>:#{session_windows},1},,-}Swap Left" l { swap-window -t :-1 } "#{?#{>:#{session_windows},1},,-}Swap Right" r { swap-window -t :+1 } "#{?pane_marked_set,,-}Swap Marked" s { swap-window } '' Kill X { kill-window } Respawn R { respawn-window -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } Rename n { command-prompt -F -I "#W" { rename-window -t "#{window_id}" "%%" } } '' "New After" w { new-window -a } "New At End" W { new-window }
1767643302.711788 cmd_find_best_session: 0 sessions to try
1767643302.711792 cmdq_next <global>: [bind-key/0x139d0a6e0] (0), flags 0
1767643302.711795 cmd_find_best_session: 0 sessions to try
1767643302.711798 cmd_find_current_client: no target, return 0x0
1767643302.711802 cmd_find_best_session: 0 sessions to try
1767643302.711806 cmd_find_current_client: no target, return 0x0
1767643302.711808 cmd_find_best_session: 0 sessions to try
1767643302.711810 cmd_find_best_session: 0 sessions to try
1767643302.711842 key_bindings_add: 0x10000010e024 M-MouseDown3Status = display-menu -T "#[align=centre]#{window_index}:#{window_name}" -t = -x W -y W "#{?#{>:#{session_windows},1},,-}Swap Left" l { swap-window -t :-1 } "#{?#{>:#{session_windows},1},,-}Swap Right" r { swap-window -t :+1 } "#{?pane_marked_set,,-}Swap Marked" s { swap-window } '' Kill X { kill-window } Respawn R { respawn-window -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } Rename n { command-prompt -F -I "#W" { rename-window -t "#{window_id}" "%%" } } '' "New After" w { new-window -a } "New At End" W { new-window }
1767643302.711845 cmd_find_best_session: 0 sessions to try
1767643302.711849 cmdq_next <global>: [bind-key/0x139d0f1a0] (0), flags 0
1767643302.711852 cmd_find_best_session: 0 sessions to try
1767643302.711855 cmd_find_current_client: no target, return 0x0
1767643302.711857 cmd_find_best_session: 0 sessions to try
1767643302.711860 cmd_find_current_client: no target, return 0x0
1767643302.711862 cmd_find_best_session: 0 sessions to try
1767643302.711865 cmd_find_best_session: 0 sessions to try
1767643302.711942 key_bindings_add: 0x10e023 MouseDown3Pane = if-shell -F -t = "#{||:#{mouse_any_flag},#{&&:#{pane_in_mode},#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}}}" { select-pane -t = ; send-keys -M } { display-menu -T "#[align=centre]#{pane_index} (#{pane_id})" -t = -x M -y M "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}" < { send-keys -X history-top } "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}" > { send-keys -X history-bottom } '' "#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}" C-r { if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward -- "#{q:mouse_word}" } "#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}" C-y { copy-mode -q ; send-keys -l "#{q:mouse_word}" } "#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}" c { copy-mode -q ; set-buffer "#{q:mouse_word}" } "#{?mouse_line,Copy Line,}" l { copy-mode -q ; set-buffer "#{q:mouse_line}" } '' "#{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},}" C-h { copy-mode -q ; send-keys -l "#{q:mouse_hyperlink}" } "#{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},}" h { copy-mode -q ; set-buffer "#{q:mouse_hyperlink}" } '' "Horizontal Split" h { split-window -h } "Vertical Split" v { split-window -v } '' "#{?#{>:#{window_panes},1},,-}Swap Up" u { swap-pane -U } "#{?#{>:#{window_panes},1},,-}Swap Down" d { swap-pane -D } "#{?pane_marked_set,,-}Swap Marked" s { swap-pane } '' Kill X { kill-pane } Respawn R { respawn-pane -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } "#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}" z { resize-pane -Z } }
1767643302.711952 cmd_find_best_session: 0 sessions to try
1767643302.711956 cmdq_next <global>: [bind-key/0x139d0ff40] (0), flags 0
1767643302.711958 cmd_find_best_session: 0 sessions to try
1767643302.711962 cmd_find_current_client: no target, return 0x0
1767643302.711965 cmd_find_best_session: 0 sessions to try
1767643302.711968 cmd_find_current_client: no target, return 0x0
1767643302.711972 cmd_find_best_session: 0 sessions to try
1767643302.711975 cmd_find_best_session: 0 sessions to try
1767643302.712042 key_bindings_add: 0x10000010e023 M-MouseDown3Pane = display-menu -T "#[align=centre]#{pane_index} (#{pane_id})" -t = -x M -y M "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}" < { send-keys -X history-top } "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}" > { send-keys -X history-bottom } '' "#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}" C-r { if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward -- "#{q:mouse_word}" } "#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}" C-y { copy-mode -q ; send-keys -l "#{q:mouse_word}" } "#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}" c { copy-mode -q ; set-buffer "#{q:mouse_word}" } "#{?mouse_line,Copy Line,}" l { copy-mode -q ; set-buffer "#{q:mouse_line}" } '' "#{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},}" C-h { copy-mode -q ; send-keys -l "#{q:mouse_hyperlink}" } "#{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},}" h { copy-mode -q ; set-buffer "#{q:mouse_hyperlink}" } '' "Horizontal Split" h { split-window -h } "Vertical Split" v { split-window -v } '' "#{?#{>:#{window_panes},1},,-}Swap Up" u { swap-pane -U } "#{?#{>:#{window_panes},1},,-}Swap Down" d { swap-pane -D } "#{?pane_marked_set,,-}Swap Marked" s { swap-pane } '' Kill X { kill-pane } Respawn R { respawn-pane -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } "#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}" z { resize-pane -Z }
1767643302.712046 cmd_find_best_session: 0 sessions to try
1767643302.712049 cmdq_next <global>: [bind-key/0x139d0f3e0] (0), flags 0
1767643302.712052 cmd_find_best_session: 0 sessions to try
1767643302.712056 cmd_find_current_client: no target, return 0x0
1767643302.712058 cmd_find_best_session: 0 sessions to try
1767643302.712061 cmd_find_current_client: no target, return 0x0
1767643302.712064 cmd_find_best_session: 0 sessions to try
1767643302.712067 cmd_find_best_session: 0 sessions to try
1767643302.712071 key_bindings_add: 0x10e016 MouseDown1ScrollbarUp = copy-mode -u
1767643302.712074 cmd_find_best_session: 0 sessions to try
1767643302.712077 cmdq_next <global>: [bind-key/0x139d0bdb0] (0), flags 0
1767643302.712080 cmd_find_best_session: 0 sessions to try
1767643302.712082 cmd_find_current_client: no target, return 0x0
1767643302.712084 cmd_find_best_session: 0 sessions to try
1767643302.712086 cmd_find_current_client: no target, return 0x0
1767643302.712092 cmd_find_best_session: 0 sessions to try
1767643302.712094 cmd_find_best_session: 0 sessions to try
1767643302.712098 key_bindings_add: 0x10e018 MouseDown1ScrollbarDown = copy-mode -d
1767643302.712100 cmd_find_best_session: 0 sessions to try
1767643302.712103 cmdq_next <global>: [bind-key/0x139d10450] (0), flags 0
1767643302.712105 cmd_find_best_session: 0 sessions to try
1767643302.712108 cmd_find_current_client: no target, return 0x0
1767643302.712110 cmd_find_best_session: 0 sessions to try
1767643302.712112 cmd_find_current_client: no target, return 0x0
1767643302.712114 cmd_find_best_session: 0 sessions to try
1767643302.712116 cmd_find_best_session: 0 sessions to try
1767643302.712122 key_bindings_add: 0x10e0b9 MouseDrag1ScrollbarSlider = copy-mode -S
1767643302.712124 cmd_find_best_session: 0 sessions to try
1767643302.712127 cmdq_next <global>: [bind-key/0x139d0fe10] (0), flags 0
1767643302.712129 cmd_find_best_session: 0 sessions to try
1767643302.712131 cmd_find_current_client: no target, return 0x0
1767643302.712133 cmd_find_best_session: 0 sessions to try
1767643302.712135 cmd_find_current_client: no target, return 0x0
1767643302.712137 cmd_find_best_session: 0 sessions to try
1767643302.712140 cmd_find_best_session: 0 sessions to try
1767643302.712144 key_bindings_add: 0x200000000020 C-Space = send-keys -X begin-selection
1767643302.712147 cmd_find_best_session: 0 sessions to try
1767643302.712150 cmdq_next <global>: [bind-key/0x139d0c5d0] (0), flags 0
1767643302.712154 cmd_find_best_session: 0 sessions to try
1767643302.712157 cmd_find_current_client: no target, return 0x0
1767643302.712159 cmd_find_best_session: 0 sessions to try
1767643302.712162 cmd_find_current_client: no target, return 0x0
1767643302.712165 cmd_find_best_session: 0 sessions to try
1767643302.712168 cmd_find_best_session: 0 sessions to try
1767643302.712174 key_bindings_add: 0x200000000061 C-a = send-keys -X start-of-line
1767643302.712178 cmd_find_best_session: 0 sessions to try
1767643302.712181 cmdq_next <global>: [bind-key/0x139d10060] (0), flags 0
1767643302.712184 cmd_find_best_session: 0 sessions to try
1767643302.712186 cmd_find_current_client: no target, return 0x0
1767643302.712191 cmd_find_best_session: 0 sessions to try
1767643302.712193 cmd_find_current_client: no target, return 0x0
1767643302.712195 cmd_find_best_session: 0 sessions to try
1767643302.712198 cmd_find_best_session: 0 sessions to try
1767643302.712202 key_bindings_add: 0x200000000063 C-c = send-keys -X cancel
1767643302.712204 cmd_find_best_session: 0 sessions to try
1767643302.712207 cmdq_next <global>: [bind-key/0x139d0ed60] (0), flags 0
1767643302.712211 cmd_find_best_session: 0 sessions to try
1767643302.712213 cmd_find_current_client: no target, return 0x0
1767643302.712215 cmd_find_best_session: 0 sessions to try
1767643302.712217 cmd_find_current_client: no target, return 0x0
1767643302.712219 cmd_find_best_session: 0 sessions to try
1767643302.712221 cmd_find_best_session: 0 sessions to try
1767643302.712226 key_bindings_add: 0x200000000065 C-e = send-keys -X end-of-line
1767643302.712228 cmd_find_best_session: 0 sessions to try
1767643302.712231 cmdq_next <global>: [bind-key/0x139d0ee90] (0), flags 0
1767643302.712233 cmd_find_best_session: 0 sessions to try
1767643302.712235 cmd_find_current_client: no target, return 0x0
1767643302.712237 cmd_find_best_session: 0 sessions to try
1767643302.712240 cmd_find_current_client: no target, return 0x0
1767643302.712242 cmd_find_best_session: 0 sessions to try
1767643302.712244 cmd_find_best_session: 0 sessions to try
1767643302.712248 key_bindings_add: 0x200000000066 C-f = send-keys -X cursor-right
1767643302.712251 cmd_find_best_session: 0 sessions to try
1767643302.712254 cmdq_next <global>: [bind-key/0x139d14350] (0), flags 0
1767643302.712256 cmd_find_best_session: 0 sessions to try
1767643302.712258 cmd_find_current_client: no target, return 0x0
1767643302.712260 cmd_find_best_session: 0 sessions to try
1767643302.712262 cmd_find_current_client: no target, return 0x0
1767643302.712268 cmd_find_best_session: 0 sessions to try
1767643302.712271 cmd_find_best_session: 0 sessions to try
1767643302.712275 key_bindings_add: 0x200000000062 C-b = send-keys -X cursor-left
1767643302.712278 cmd_find_best_session: 0 sessions to try
1767643302.712282 cmdq_next <global>: [bind-key/0x139d14750] (0), flags 0
1767643302.712286 cmd_find_best_session: 0 sessions to try
1767643302.712289 cmd_find_current_client: no target, return 0x0
1767643302.712291 cmd_find_best_session: 0 sessions to try
